cell_idx,replicate,condition,image_name,local_label_id,local_cell_index,microscope,magnification_x,pixel_size_um_per_px,scale_factor,norm_mem_lo,norm_mem_hi,norm_nuc_lo,norm_nuc_hi
199,ID18,CTRL,10X-CTRL-Foto3,68,49,EVOS,10,0.883002,1.968653,1105.0,1760.0,422.69000244140625,2309.240234375
200,ID18,CTRL,10X-CTRL-Foto3,69,50,EVOS,10,0.883002,1.968653,0.0,1792.1796875,427.0,2871.499755859375
201,ID18,CTRL,10X-CTRL-Foto3,70,51,EVOS,10,0.883002,1.968653,0.0,1753.0,494.9599914550781,3289.679931640625
202,ID18,CTRL,10X-CTRL-Foto3,71,52,EVOS,10,0.883002,1.968653,0.0,1804.0,452.2799987792969,2981.800537109375
203,ID18,CTRL,10X-CTRL-Foto3,72,53,EVOS,10,0.883002,1.968653,0.0,2466.0,479.3299865722656,3579.33984375
204,ID18,CTRL,10X-CTRL-Foto3,73,54,EVOS,10,0.883002,1.968653,0.0,2094.7001953125,447.0,3302.280029296875
205,ID18,CTRL,10X-CTRL-Foto3,74,55,EVOS,10,0.883002,1.968653,0.0,1557.0,435.0,2619.66015625
206,ID18,CTRL,10X-CTRL-Foto3,75,56,EVOS,10,0.883002,1.968653,0.0,4095.0,0.0,4095.0
207,ID18,CTRL,10X-CTRL-Foto3,76,57,EVOS,10,0.883002,1.968653,0.0,2043.810546875,340.0,1966.0
208,ID18,CTRL,10X-CTRL-Foto3,77,58,EVOS,10,0.883002,1.968653,1002.9000244140625,1883.62109375,376.3999938964844,2173.68017578125
209,ID18,CTRL,10X-CTRL-Foto3,78,59,EVOS,10,0.883002,1.968653,0.0,2897.240234375,0.0,2331.44970703125
210,ID18,CTRL,10X-CTRL-Foto3,79,60,EVOS,10,0.883002,1.968653,0.0,2047.41015625,0.0,2192.22021484375
211,ID18,CTRL,10X-CTRL-Foto3,81,61,EVOS,10,0.883002,1.968653,1021.0,1972.0,360.69000244140625,2504.31005859375
212,ID18,CTRL,10X-CTRL-Foto3,82,62,EVOS,10,0.883002,1.968653,0.0,1772.3505859375,404.07000732421875,2546.37060546875
213,ID18,CTRL,10X-CTRL-Foto3,84,63,EVOS,10,0.883002,1.968653,0.0,2161.0,486.94000244140625,2707.080078125
214,ID18,CTRL,10X-CTRL-Foto3,85,64,EVOS,10,0.883002,1.968653,0.0,1872.5302734375,421.0,2572.080078125
215,ID18,CTRL,10X-CTRL-Foto3,86,65,EVOS,10,0.883002,1.968653,0.0,1726.310546875,441.5400085449219,2780.52978515625
216,ID18,CTRL,10X-CTRL-Foto3,87,66,EVOS,10,0.883002,1.968653,1118.0,1858.08203125,492.6400146484375,2828.43994140625
217,ID18,CTRL,10X-CTRL-Foto3,88,67,EVOS,10,0.883002,1.968653,0.0,2003.240234375,564.1199951171875,3361.5498046875
218,ID18,CTRL,10X-CTRL-Foto3,89,68,EVOS,10,0.883002,1.968653,0.0,2170.5400390625,433.55999755859375,3120.43994140625
219,ID18,CTRL,10X-CTRL-Foto3,90,69,EVOS,10,0.883002,1.968653,0.0,2199.84228515625,359.7200012207031,2352.14013671875
220,ID18,CTRL,10X-CTRL-Foto4,2,0,EVOS,10,0.883002,1.968653,0.0,1577.0,380.0,1981.8499755859375
221,ID18,CTRL,10X-CTRL-Foto4,3,1,EVOS,10,0.883002,1.968653,0.0,2298.541015625,558.6099853515625,4051.0
222,ID18,CTRL,10X-CTRL-Foto4,4,2,EVOS,10,0.883002,1.968653,0.0,2065.0,414.0,3287.06005859375
223,ID18,CTRL,10X-CTRL-Foto4,5,3,EVOS,10,0.883002,1.968653,0.0,1740.22021484375,459.7799987792969,2176.43994140625
224,ID18,CTRL,10X-CTRL-Foto4,6,4,EVOS,10,0.883002,1.968653,0.0,2737.51953125,389.0,3075.909912109375
225,ID18,CTRL,10X-CTRL-Foto4,7,5,EVOS,10,0.883002,1.968653,0.0,3135.80029296875,497.2799987792969,2755.719970703125
226,ID18,CTRL,10X-CTRL-Foto4,8,6,EVOS,10,0.883002,1.968653,0.0,1648.76953125,442.010009765625,2812.969970703125
227,ID18,CTRL,10X-CTRL-Foto4,9,7,EVOS,10,0.883002,1.968653,0.0,2179.0,539.469970703125,3900.830322265625
228,ID18,CTRL,10X-CTRL-Foto4,10,8,EVOS,10,0.883002,1.968653,0.0,2086.1005859375,378.739990234375,2281.780029296875
229,ID18,CTRL,10X-CTRL-Foto4,11,9,EVOS,10,0.883002,1.968653,0.0,2102.0,425.0,3405.0
230,ID18,CTRL,10X-CTRL-Foto4,13,10,EVOS,10,0.883002,1.968653,0.0,4095.0,471.67999267578125,3263.8095703125
231,ID18,CTRL,10X-CTRL-Foto4,15,11,EVOS,10,0.883002,1.968653,0.0,4095.0,0.0,3796.9599609375
232,ID18,CTRL,10X-CTRL-Foto4,16,12,EVOS,10,0.883002,1.968653,0.0,3367.28125,578.5,4095.0
233,ID18,CTRL,10X-CTRL-Foto4,17,13,EVOS,10,0.883002,1.968653,1023.0,1760.0,522.5599975585938,3109.719970703125
234,ID18,CTRL,10X-CTRL-Foto4,18,14,EVOS,10,0.883002,1.968653,0.0,1950.0,241.0,2784.80126953125
235,ID18,CTRL,10X-CTRL-Foto4,19,15,EVOS,10,0.883002,1.968653,0.0,3310.2001953125,690.1099853515625,4095.0
236,ID18,CTRL,10X-CTRL-Foto4,20,16,EVOS,10,0.883002,1.968653,0.0,1656.0,497.0,2721.2998046875
237,ID18,CTRL,10X-CTRL-Foto4,21,17,EVOS,10,0.883002,1.968653,0.0,1720.0,494.4100036621094,2878.1298828125
238,ID18,CTRL,10X-CTRL-Foto4,22,18,EVOS,10,0.883002,1.968653,0.0,1988.1796875,464.0,2992.64013671875
239,ID18,CTRL,10X-CTRL-Foto4,23,19,EVOS,10,0.883002,1.968653,0.0,2158.6796875,467.70001220703125,3363.300048828125
240,ID18,CTRL,10X-CTRL-Foto4,24,20,EVOS,10,0.883002,1.968653,0.0,1858.0,530.3599853515625,3613.2802734375
241,ID18,CTRL,10X-CTRL-Foto4,25,21,EVOS,10,0.883002,1.968653,0.0,2302.380859375,438.0,2182.0
242,ID18,CTRL,10X-CTRL-Foto4,28,22,EVOS,10,0.883002,1.968653,0.0,1929.560546875,0.0,2879.550048828125
243,ID18,CTRL,10X-CTRL-Foto4,29,23,EVOS,10,0.883002,1.968653,0.0,2405.19921875,486.8500061035156,2493.260009765625
244,ID18,CTRL,10X-CTRL-Foto4,30,24,EVOS,10,0.883002,1.968653,1101.2099609375,1962.0,432.2200012207031,2763.0
245,ID18,CTRL,10X-CTRL-Foto4,32,25,EVOS,10,0.883002,1.968653,0.0,2253.23046875,474.6600036621094,3025.0
246,ID18,CTRL,10X-CTRL-Foto4,33,26,EVOS,10,0.883002,1.968653,0.0,2448.80859375,447.79998779296875,2269.0
247,ID18,CTRL,10X-CTRL-Foto4,34,27,EVOS,10,0.883002,1.968653,923.97998046875,1571.0,375.0799865722656,1900.0
248,ID18,CTRL,10X-CTRL-Foto4,36,28,EVOS,10,0.883002,1.968653,0.0,2801.400390625,612.010009765625,4095.0
249,ID18,CTRL,10X-CTRL-Foto4,38,29,EVOS,10,0.883002,1.968653,0.0,3955.0,378.0,1672.469970703125
250,ID18,CTRL,10X-CTRL-Foto4,39,30,EVOS,10,0.883002,1.968653,1068.0,1769.40234375,473.1300048828125,2617.3505859375
251,ID18,CTRL,10X-CTRL-Foto4,41,31,EVOS,10,0.883002,1.968653,0.0,1973.87890625,498.6199951171875,2809.919921875
252,ID18,CTRL,10X-CTRL-Foto4,42,32,EVOS,10,0.883002,1.968653,0.0,2156.0,421.5899963378906,2275.409912109375
253,ID18,CTRL,10X-CTRL-Foto4,43,33,EVOS,10,0.883002,1.968653,0.0,2048.0,505.0,3174.0
254,ID18,CTRL,10X-CTRL-Foto4,44,34,EVOS,10,0.883002,1.968653,0.0,2167.3603515625,455.0,2601.35986328125
255,ID18,CTRL,10X-CTRL-Foto4,48,35,EVOS,10,0.883002,1.968653,0.0,1524.0,389.4100036621094,2984.77001953125
256,ID18,CTRL,10X-CTRL-Foto4,49,36,EVOS,10,0.883002,1.968653,0.0,2069.0,450.8800048828125,2226.1201171875
257,ID18,CTRL,10X-CTRL-Foto4,50,37,EVOS,10,0.883002,1.968653,0.0,2011.0,539.0,2914.64013671875
258,ID18,CTRL,10X-CTRL-Foto4,51,38,EVOS,10,0.883002,1.968653,1084.0,1868.8203125,491.0,2837.81982421875
259,ID18,CTRL,10X-CTRL-Foto4,53,39,EVOS,10,0.883002,1.968653,0.0,2112.0,513.5,2700.5
260,ID18,CTRL,10X-CTRL-Foto4,54,40,EVOS,10,0.883002,1.968653,0.0,1971.142578125,533.219970703125,3365.169921875
261,ID18,CTRL,10X-CTRL-Foto4,55,41,EVOS,10,0.883002,1.968653,0.0,2263.939453125,386.760009765625,2285.199951171875
262,ID18,CTRL,10X-CTRL-Foto4,56,42,EVOS,10,0.883002,1.968653,1141.0,4095.0,471.0,2729.0
263,ID18,CTRL,10X-CTRL-Foto4,58,43,EVOS,10,0.883002,1.968653,0.0,1906.85009765625,0.0,1906.85009765625
264,ID18,CTRL,10X-CTRL-Foto4,59,44,EVOS,10,0.883002,1.968653,0.0,3736.0,442.4599914550781,2954.5400390625
265,ID18,CTRL,10X-CTRL-Foto4,60,45,EVOS,10,0.883002,1.968653,0.0,2416.560546875,24.349628448486328,4095.0
266,ID18,CTRL,10X-CTRL-Foto4,61,46,EVOS,10,0.883002,1.968653,0.0,3110.01953125,534.530029296875,2886.919921875
267,ID18,CTRL,10X-CTRL-Foto4,62,47,EVOS,10,0.883002,1.968653,0.0,2082.0,437.3599853515625,2239.320068359375
268,ID18,CTRL,10X-CTRL-Foto4,64,48,EVOS,10,0.883002,1.968653,1168.0,1806.0,426.3399963378906,2692.3095703125
269,ID18,CTRL,10X-CTRL-Foto4,67,49,EVOS,10,0.883002,1.968653,0.0,1856.0,432.79998779296875,2513.39990234375
270,ID18,CTRL,10X-CTRL-Foto4,68,50,EVOS,10,0.883002,1.968653,0.0,1722.1796875,472.9200134277344,2853.6201171875
271,ID18,CTRL,10X-CTRL-Foto4,69,51,EVOS,10,0.883002,1.968653,0.0,2263.0,479.30999755859375,3645.83056640625
272,ID18,CTRL,10X-CTRL-Foto4,70,52,EVOS,10,0.883002,1.968653,0.0,2055.0,493.1600036621094,2548.56005859375
273,ID18,CTRL,10X-CTRL-Foto4,71,53,EVOS,10,0.883002,1.968653,0.0,2192.87890625,517.5399780273438,2941.4599609375
274,ID18,CTRL,10X-CTRL-Foto4,72,54,EVOS,10,0.883002,1.968653,0.0,2393.921875,383.5,2010.75
275,ID18,CTRL,10X-CTRL-Foto4,73,55,EVOS,10,0.883002,1.968653,0.0,1960.0,408.9599914550781,2041.0
276,ID18,CTRL,10X-CTRL-Foto4,74,56,EVOS,10,0.883002,1.968653,0.0,1994.78125,579.719970703125,4095.0
277,ID18,CTRL,10X-CTRL-Foto4,75,57,EVOS,10,0.883002,1.968653,0.0,2236.43994140625,474.0,2698.17041015625
278,ID18,CTRL,10X-CTRL-Foto4,76,58,EVOS,10,0.883002,1.968653,0.0,2046.0,443.17999267578125,2373.820068359375
279,ID18,CTRL,10X-CTRL-Foto4,77,59,EVOS,10,0.883002,1.968653,0.0,2309.06982421875,522.3599853515625,3366.0
280,ID18,CTRL,10X-CTRL-Foto4,80,60,EVOS,10,0.883002,1.968653,0.0,2357.0400390625,636.6400146484375,4095.0
281,ID18,CTRL,10X-CTRL-Foto4,81,61,EVOS,10,0.883002,1.968653,0.0,2411.0,565.7100219726562,4006.860107421875
282,ID18,CTRL,10X-CTRL-Foto4,83,62,EVOS,10,0.883002,1.968653,1115.6400146484375,1973.08984375,498.0199890136719,3073.989990234375
283,ID18,CTRL,10X-CTRL-Foto4,85,63,EVOS,10,0.883002,1.968653,0.0,1804.240234375,701.1799926757812,4048.0
284,ID18,CTRL,10X-CTRL-Foto4,86,64,EVOS,10,0.883002,1.968653,0.0,2723.8701171875,386.260009765625,3680.179931640625
285,ID18,CTRL,10X-CTRL-Foto4,88,65,EVOS,10,0.883002,1.968653,0.0,1958.4697265625,572.8200073242188,4095.0
286,ID18,CTRL,10X-CTRL-Foto4,89,66,EVOS,10,0.883002,1.968653,0.0,2156.5390625,545.760009765625,3062.599853515625
287,ID18,CTRL,10X-CTRL-Foto4,90,67,EVOS,10,0.883002,1.968653,0.0,2225.765625,352.44000244140625,1810.56005859375
288,ID18,CTRL,10X-CTRL-Foto4,91,68,EVOS,10,0.883002,1.968653,0.0,1783.0,409.5199890136719,2441.0
289,ID18,CTRL,10X-CTRL-Foto4,92,69,EVOS,10,0.883002,1.968653,0.0,2129.39990234375,400.20001220703125,2715.7001953125
290,ID18,CTRL,10X-CTRL-Foto4,93,70,EVOS,10,0.883002,1.968653,1032.239990234375,1692.0,448.0400085449219,2332.47998046875
291,ID18,CTRL,10X-CTRL-Foto4,96,71,EVOS,10,0.883002,1.968653,0.0,1980.0,375.9100036621094,2123.18017578125
292,ID18,CTRL,10X-CTRL-Foto4,98,72,EVOS,10,0.883002,1.968653,0.0,1539.0,357.5,1830.0
293,ID18,CTRL,10X-CTRL-Foto4,99,73,EVOS,10,0.883002,1.968653,1176.43994140625,1959.28125,351.75,2241.5
294,ID18,CTRL,10X-CTRL-Foto4,101,74,EVOS,10,0.883002,1.968653,0.0,3379.201171875,466.5299987792969,2306.2099609375
295,ID18,CTRL,10X-CTRL-Foto4,102,75,EVOS,10,0.883002,1.968653,0.0,4095.0,402.8500061035156,2356.44970703125
296,ID18,CTRL,10X-CTRL-Foto4,103,76,EVOS,10,0.883002,1.968653,1062.0,1730.0,0.0,1715.650146484375
297,ID18,CTRL,10X-CTRL-Foto4,104,77,EVOS,10,0.883002,1.968653,0.0,3406.1796875,771.0,4095.0
298,ID18,CTRL,10X-CTRL-Foto5,1,0,EVOS,10,0.883002,1.968653,0.0,2446.3701171875,450.9200134277344,2438.080078125
299,ID18,CTRL,10X-CTRL-Foto5,2,1,EVOS,10,0.883002,1.968653,0.0,1625.0,435.6600036621094,4095.0
300,ID18,CTRL,10X-CTRL-Foto5,3,2,EVOS,10,0.883002,1.968653,0.0,4095.0,498.0,3270.580322265625
301,ID18,CTRL,10X-CTRL-Foto5,5,3,EVOS,10,0.883002,1.968653,0.0,3871.4501953125,433.9800109863281,2700.510009765625
302,ID18,CTRL,10X-CTRL-Foto5,6,4,EVOS,10,0.883002,1.968653,0.0,3550.0,482.4599914550781,3185.240234375
303,ID18,CTRL,10X-CTRL-Foto5,7,5,EVOS,10,0.883002,1.968653,0.0,4095.0,447.6400146484375,2455.68017578125
304,ID18,CTRL,10X-CTRL-Foto5,8,6,EVOS,10,0.883002,1.968653,1039.0,3752.0,400.4800109863281,2480.760009765625
305,ID18,CTRL,10X-CTRL-Foto5,9,7,EVOS,10,0.883002,1.968653,0.0,2159.509765625,406.8999938964844,2343.199951171875
306,ID18,CTRL,10X-CTRL-Foto5,10,8,EVOS,10,0.883002,1.968653,0.0,2038.0,425.3399963378906,2456.099853515625
307,ID18,CTRL,10X-CTRL-Foto5,12,9,EVOS,10,0.883002,1.968653,0.0,2475.76171875,515.6799926757812,4095.0
308,ID18,CTRL,10X-CTRL-Foto5,13,10,EVOS,10,0.883002,1.968653,0.0,2008.0400390625,450.17999267578125,3700.8203125
309,ID18,CTRL,10X-CTRL-Foto5,14,11,EVOS,10,0.883002,1.968653,0.0,1984.0,471.0,2755.039794921875
310,ID18,CTRL,10X-CTRL-Foto5,16,12,EVOS,10,0.883002,1.968653,0.0,2000.0,469.1099853515625,2582.780029296875
311,ID18,CTRL,10X-CTRL-Foto5,17,13,EVOS,10,0.883002,1.968653,0.0,1827.259765625,455.3999938964844,2610.900634765625
312,ID18,CTRL,10X-CTRL-Foto5,18,14,EVOS,10,0.883002,1.968653,0.0,1707.4609375,477.0,3266.159912109375
313,ID18,CTRL,10X-CTRL-Foto5,20,15,EVOS,10,0.883002,1.968653,1168.489990234375,3983.0390625,717.0,4095.0
314,ID18,CTRL,10X-CTRL-Foto5,21,16,EVOS,10,0.883002,1.968653,0.0,2097.0,475.2799987792969,3570.0
315,ID18,CTRL,10X-CTRL-Foto5,23,17,EVOS,10,0.883002,1.968653,1073.0,1835.0,524.0,4045.599853515625
316,ID18,CTRL,10X-CTRL-Foto5,26,18,EVOS,10,0.883002,1.968653,0.0,2350.7802734375,558.8599853515625,4049.97998046875
317,ID18,CTRL,10X-CTRL-Foto5,28,19,EVOS,10,0.883002,1.968653,0.0,1741.80078125,297.57000732421875,2554.72021484375
318,ID18,CTRL,10X-CTRL-Foto5,30,20,EVOS,10,0.883002,1.968653,0.0,4095.0,563.0,4094.0
319,ID18,CTRL,10X-CTRL-Foto5,31,21,EVOS,10,0.883002,1.968653,0.0,4095.0,550.3699951171875,4084.630126953125
320,ID18,CTRL,10X-CTRL-Foto5,32,22,EVOS,10,0.883002,1.968653,0.0,2160.76953125,439.0,3324.0
321,ID18,CTRL,10X-CTRL-Foto5,33,23,EVOS,10,0.883002,1.968653,0.0,2048.240234375,0.0,2048.240234375
322,ID18,CTRL,10X-CTRL-Foto5,34,24,EVOS,10,0.883002,1.968653,0.0,2383.1591796875,538.0,3201.56005859375
323,ID18,CTRL,10X-CTRL-Foto5,35,25,EVOS,10,0.883002,1.968653,0.0,2449.0,362.8500061035156,2225.150146484375
324,ID18,CTRL,10X-CTRL-Foto5,36,26,EVOS,10,0.883002,1.968653,0.0,1978.0,362.29998779296875,1671.3499755859375
325,ID18,CTRL,10X-CTRL-Foto5,37,27,EVOS,10,0.883002,1.968653,0.0,4095.0,610.0,4090.0
326,ID18,CTRL,10X-CTRL-Foto5,39,28,EVOS,10,0.883002,1.968653,0.0,2318.8994140625,501.69000244140625,3191.77001953125
327,ID18,CTRL,10X-CTRL-Foto5,40,29,EVOS,10,0.883002,1.968653,0.0,1851.0,446.0,3175.5
328,ID18,CTRL,10X-CTRL-Foto5,41,30,EVOS,10,0.883002,1.968653,0.0,2281.892578125,397.4800109863281,2444.80029296875
329,ID18,CTRL,10X-CTRL-Foto5,42,31,EVOS,10,0.883002,1.968653,0.0,3440.1005859375,301.0799865722656,3847.83984375
330,ID18,CTRL,10X-CTRL-Foto5,44,32,EVOS,10,0.883002,1.968653,0.0,1979.7705078125,448.91998291015625,3056.0400390625
331,ID18,CTRL,10X-CTRL-Foto5,45,33,EVOS,10,0.883002,1.968653,0.0,1556.669921875,338.32000732421875,1723.679931640625
332,ID18,CTRL,10X-CTRL-Foto5,46,34,EVOS,10,0.883002,1.968653,0.0,2216.10986328125,395.6600036621094,1972.340087890625
333,ID18,CTRL,10X-CTRL-Foto5,47,35,EVOS,10,0.883002,1.968653,0.0,3795.0947265625,352.5400085449219,2209.6796875
334,ID18,CTRL,10X-CTRL-Foto5,50,36,EVOS,10,0.883002,1.968653,0.0,1971.779296875,0.0,2488.800048828125
335,ID18,CTRL,10X-CTRL-Foto5,52,37,EVOS,10,0.883002,1.968653,0.0,2169.060546875,431.8900146484375,2352.10986328125
336,ID18,CTRL,10X-CTRL-Foto5,53,38,EVOS,10,0.883002,1.968653,0.0,2170.1904296875,284.6199951171875,3681.380126953125
337,ID18,CTRL,10X-CTRL-Foto5,55,39,EVOS,10,0.883002,1.968653,0.0,4095.0,404.8800048828125,2151.47998046875
338,ID18,CTRL,10X-CTRL-Foto5,57,40,EVOS,10,0.883002,1.968653,0.0,2763.0,323.25,2093.5
339,ID18,CTRL,10X-CTRL-Foto5,59,41,EVOS,10,0.883002,1.968653,0.0,1742.529296875,420.5,2725.5
340,ID18,CTRL,10X-CTRL-Foto5,60,42,EVOS,10,0.883002,1.968653,0.0,1731.0,326.45001220703125,2296.699951171875
341,ID18,CTRL,10X-CTRL-Foto5,61,43,EVOS,10,0.883002,1.968653,0.0,1715.951171875,320.3999938964844,1807.5999755859375
342,ID18,CTRL,10X-CTRL-Foto5,62,44,EVOS,10,0.883002,1.968653,0.0,1866.2001953125,343.0,2069.97998046875
343,ID18,CTRL,10X-CTRL-Foto5,65,45,EVOS,10,0.883002,1.968653,0.0,2651.0,323.45001220703125,1970.550048828125
344,ID18,CTRL,10X-CTRL-Foto5,66,46,EVOS,10,0.883002,1.968653,0.0,1711.939453125,376.0,2061.0
345,ID18,CTRL,10X-CTRL-Foto5,67,47,EVOS,10,0.883002,1.968653,0.0,2444.12109375,378.0,2675.460205078125
346,ID18,CTRL,10X-CTRL-Foto5,68,48,EVOS,10,0.883002,1.968653,1084.0,1720.0,546.0,3839.0
347,ID18,CTRL,10X-CTRL-Foto5,69,49,EVOS,10,0.883002,1.968653,0.0,2053.921875,375.67999267578125,2274.31982421875
348,ID18,CTRL,10X-CTRL-Foto5,70,50,EVOS,10,0.883002,1.968653,0.0,1633.3798828125,433.6300048828125,2035.3701171875
349,ID18,CTRL,10X-CTRL-Foto5,71,51,EVOS,10,0.883002,1.968653,1066.0,1847.0,343.05999755859375,1929.93994140625
350,ID18,CTRL,10X-CTRL-Foto5,72,52,EVOS,10,0.883002,1.968653,0.0,2006.419921875,551.7899780273438,4063.070068359375
351,ID18,CTRL,10X-CTRL-Foto5,73,53,EVOS,10,0.883002,1.968653,0.0,2085.310546875,417.2799987792969,2557.8798828125
352,ID18,CTRL,10X-CTRL-Foto5,74,54,EVOS,10,0.883002,1.968653,0.0,1913.87109375,426.9800109863281,3412.06005859375
353,ID18,CTRL,10X-CTRL-Foto5,75,55,EVOS,10,0.883002,1.968653,0.0,1609.0,403.44000244140625,2919.0
354,ID18,CTRL,10X-CTRL-Foto5,77,56,EVOS,10,0.883002,1.968653,0.0,4095.0,511.0,2858.6298828125
355,ID18,CTRL,10X-CTRL-Foto5,78,57,EVOS,10,0.883002,1.968653,0.0,2475.951171875,512.4600219726562,3880.0
356,ID18,CTRL,10X-CTRL-Foto5,81,58,EVOS,10,0.883002,1.968653,0.0,4095.0,540.9500122070312,2929.69970703125
357,ID18,CTRL,10X-CTRL-Foto5,82,59,EVOS,10,0.883002,1.968653,0.0,4095.0,511.2900085449219,2527.14013671875
358,ID18,CTRL,10X-CTRL-Foto5,83,60,EVOS,10,0.883002,1.968653,1040.35009765625,3599.353515625,407.0,2424.81982421875
359,ID18,CTRL,10X-CTRL-Foto5,84,61,EVOS,10,0.883002,1.968653,0.0,4079.0,309.0,2056.0
360,ID18,CTRL,10X-CTRL-Foto5,85,62,EVOS,10,0.883002,1.968653,0.0,2510.6005859375,613.5599975585938,3748.0
361,ID18,CTRL,10X-CTRL-Foto6,2,0,EVOS,10,0.883002,1.968653,0.0,1814.0,535.0,3084.0
362,ID18,CTRL,10X-CTRL-Foto6,3,1,EVOS,10,0.883002,1.968653,0.0,2154.0,474.0,2682.7998046875
363,ID18,CTRL,10X-CTRL-Foto6,5,2,EVOS,10,0.883002,1.968653,0.0,1848.68994140625,490.4599914550781,3008.77001953125
364,ID18,CTRL,10X-CTRL-Foto6,7,3,EVOS,10,0.883002,1.968653,0.0,2663.240234375,476.2200012207031,2674.39013671875
365,ID18,CTRL,10X-CTRL-Foto6,9,4,EVOS,10,0.883002,1.968653,0.0,2077.259765625,473.3999938964844,2725.43994140625
366,ID18,CTRL,10X-CTRL-Foto6,10,5,EVOS,10,0.883002,1.968653,0.0,2965.75,411.5,2694.5
367,ID18,CTRL,10X-CTRL-Foto6,11,6,EVOS,10,0.883002,1.968653,0.0,2068.3798828125,541.02001953125,3347.0
368,ID18,CTRL,10X-CTRL-Foto6,12,7,EVOS,10,0.883002,1.968653,0.0,2624.05126953125,427.8399963378906,2567.0
369,ID18,CTRL,10X-CTRL-Foto6,13,8,EVOS,10,0.883002,1.968653,0.0,3906.94140625,513.0,2491.5400390625
370,ID18,CTRL,10X-CTRL-Foto6,14,9,EVOS,10,0.883002,1.968653,0.0,1967.0,501.9599914550781,3438.080078125
371,ID18,CTRL,10X-CTRL-Foto6,15,10,EVOS,10,0.883002,1.968653,0.0,2035.859375,567.5399780273438,3294.64013671875
372,ID18,CTRL,10X-CTRL-Foto6,17,11,EVOS,10,0.883002,1.968653,0.0,4095.0,409.0,2460.1201171875
373,ID18,CTRL,10X-CTRL-Foto6,18,12,EVOS,10,0.883002,1.968653,0.0,2226.91015625,423.8500061035156,2284.60009765625
374,ID18,CTRL,10X-CTRL-Foto6,20,13,EVOS,10,0.883002,1.968653,0.0,2195.189453125,464.1000061035156,2612.700439453125
375,ID18,CTRL,10X-CTRL-Foto6,21,14,EVOS,10,0.883002,1.968653,0.0,2104.25,468.0,2734.199951171875
376,ID18,CTRL,10X-CTRL-Foto6,22,15,EVOS,10,0.883002,1.968653,0.0,1846.560546875,587.9400024414062,3795.0
377,ID18,CTRL,10X-CTRL-Foto6,24,16,EVOS,10,0.883002,1.968653,0.0,4095.0,483.67999267578125,2902.539794921875
378,ID18,CTRL,10X-CTRL-Foto6,25,17,EVOS,10,0.883002,1.968653,0.0,2602.0,452.4599914550781,2112.5400390625
379,ID18,CTRL,10X-CTRL-Foto6,26,18,EVOS,10,0.883002,1.968653,0.0,4095.0,497.8999938964844,2348.10009765625
380,ID18,CTRL,10X-CTRL-Foto6,27,19,EVOS,10,0.883002,1.968653,0.0,2678.23046875,506.91998291015625,3269.599853515625
381,ID18,CTRL,10X-CTRL-Foto6,28,20,EVOS,10,0.883002,1.968653,0.0,2194.2109375,428.5400085449219,2032.4599609375
382,ID18,CTRL,10X-CTRL-Foto6,30,21,EVOS,10,0.883002,1.968653,0.0,2654.580078125,485.0,2590.64013671875
383,ID18,CTRL,10X-CTRL-Foto6,31,22,EVOS,10,0.883002,1.968653,0.0,1999.0,492.0,3036.0
384,ID18,CTRL,10X-CTRL-Foto6,32,23,EVOS,10,0.883002,1.968653,0.0,4095.0,490.6000061035156,2600.2001953125
385,ID18,CTRL,10X-CTRL-Foto6,33,24,EVOS,10,0.883002,1.968653,0.0,2113.849609375,566.0,3021.25
386,ID18,CTRL,10X-CTRL-Foto6,34,25,EVOS,10,0.883002,1.968653,0.0,1926.0,538.239990234375,3167.0
387,ID18,CTRL,10X-CTRL-Foto6,36,26,EVOS,10,0.883002,1.968653,0.0,1786.0,475.4100036621094,3082.770263671875
388,ID18,CTRL,10X-CTRL-Foto6,37,27,EVOS,10,0.883002,1.968653,0.0,2676.44140625,527.530029296875,2973.469970703125
389,ID18,CTRL,10X-CTRL-Foto6,38,28,EVOS,10,0.883002,1.968653,0.0,4095.0,454.70001220703125,3808.40234375
390,ID18,CTRL,10X-CTRL-Foto6,40,29,EVOS,10,0.883002,1.968653,0.0,2221.7021484375,520.9400024414062,3188.0
391,ID18,CTRL,10X-CTRL-Foto6,41,30,EVOS,10,0.883002,1.968653,0.0,1892.0,502.0,2876.4599609375
392,ID18,CTRL,10X-CTRL-Foto6,43,31,EVOS,10,0.883002,1.968653,0.0,4095.0,677.6799926757812,4095.0
393,ID18,CTRL,10X-CTRL-Foto6,45,32,EVOS,10,0.883002,1.968653,0.0,4095.0,528.3699951171875,3412.419921875
394,ID18,CTRL,10X-CTRL-Foto6,46,33,EVOS,10,0.883002,1.968653,0.0,2161.8203125,539.9600219726562,2857.0400390625
395,ID18,CTRL,10X-CTRL-Foto6,48,34,EVOS,10,0.883002,1.968653,1223.0,2100.69921875,521.2999877929688,2735.699951171875
396,ID18,CTRL,10X-CTRL-Foto6,51,35,EVOS,10,0.883002,1.968653,0.0,2479.0,480.67999267578125,2565.320068359375
397,ID18,CTRL,10X-CTRL-Foto6,52,36,EVOS,10,0.883002,1.968653,0.0,2329.0,633.780029296875,3755.60986328125
398,ID18,CTRL,10X-CTRL-Foto6,53,37,EVOS,10,0.883002,1.968653,0.0,2296.0,406.8599853515625,2460.560546875
